zip_code_prefix,city,state,mean_lat,mean_lng,city_idx,state_idx
6402,barueri,SP,-23.5083943039145,-46.8792378618429,432,26
6404,barueri,SP,-23.5064491550637,-46.8686082107065,432,26
6406,barueri,SP,-23.5017455746386,-46.8870324143839,432,26
6407,barueri,SP,-23.5000642447066,-46.8905594758527,432,26
6408,barueri,SP,-23.4955565486114,-46.8853869692418,432,26
6409,barueri,SP,-23.4941577158528,-46.8961061427786,432,26
6410,barueri,SP,-23.501621140431002,-46.8672342134941,432,26
6411,barueri,SP,-23.5014371437469,-46.8744182446693,432,26
6412,barueri,SP,-23.4972009971137,-46.8809924823809,432,26
6413,barueri,SP,-23.4871257309914,-46.8787438856518,432,26
6414,barueri,SP,-23.4935517853301,-46.8717040152687,432,26
6415,barueri,SP,-23.4904780357306,-46.8889592205568,432,26
6416,barueri,SP,-23.4869262924944,-46.892835688754,432,26
6417,barueri,SP,-23.486149393236,-46.8839405751763,432,26
6418,barueri,SP,-23.4828873472481,-46.8857870972202,432,26
6419,barueri,SP,-23.4769336602607,-46.8853003707425,432,26
6420,barueri,SP,-23.5122185863325,-46.8959580366403,432,26
6421,barueri,SP,-23.5086523299736,-46.901255116349,432,26
6422,barueri,SP,-23.5167294434777,-46.8999873944535,432,26
6423,barueri,SP,-23.4973857183504,-46.9060978181574,432,26
6428,barueri,SP,-23.4965303844632,-46.957728929539506,432,26
6429,barueri,SP,-23.489687895881,-46.9529151581441,432,26
6433,barueri,SP,-23.5261075100884,-46.888007837323094,432,26
6434,barueri,SP,-23.5299168949694,-46.8892605311882,432,26
6435,barueri,SP,-23.5316561325262,-46.8842021029804,432,26
6436,barueri,SP,-23.5377003377388,-46.8888839245842,432,26
6437,barueri,SP,-23.5443354523004,-46.8887469883121,432,26
6440,barueri,SP,-23.510921698357603,-46.85992348533069,432,26
6443,barueri,SP,-23.5394544756611,-46.8643619431848,432,26
6445,barueri,SP,-23.529154256437902,-46.8647692469026,432,26
6447,barueri,SP,-23.5414516152828,-46.8771567845353,432,26
6448,barueri,SP,-23.5480112436493,-46.8756940180497,432,26
6449,barueri,SP,-23.542121519278503,-46.8686738162582,432,26
6453,barueri,SP,-23.4970779913945,-46.8510583749141,432,26
6454,barueri,SP,-23.4957864761612,-46.847483452538796,432,26
6455,barueri,SP,-23.501123941885798,-46.849701628693,432,26
6458,barueri,SP,-23.491276753167,-46.8259053863774,432,26
6460,barueri,SP,-23.4987960889355,-46.8330581644621,432,26
6462,barueri,SP,-23.4853970803328,-46.8097937941415,432,26
6463,barueri,SP,-23.5024035227845,-46.813463361391,432,26
6465,barueri,SP,-23.498520694082103,-46.850537076300604,432,26
6470,barueri,SP,-23.494760442519,-46.8586548365461,432,26
6471,barueri,SP,-23.4864771652054,-46.8533762888649,432,26
6472,barueri,SP,-23.4852615428957,-46.8526213036733,432,26
6473,barueri,SP,-23.4836740502613,-46.8634770028411,432,26
6474,barueri,SP,-23.4877584762863,-46.84622191461781,432,26
6501,santana de parnaiba,SP,-23.4440286724835,-46.9155091313608,3334,26
6502,santana de parnaiba,SP,-23.4453559379894,-46.9249826933008,3334,26
6503,santana de parnaiba,SP,-23.4562769148297,-46.9371937225799,3334,26
6504,santana de parnaiba,SP,-23.4396465981653,-46.9365531199308,3334,26
6505,santana de parnaiba,SP,-23.4121327444948,-46.9412447712655,3334,26
6506,santana de parnaiba,SP,-23.4186138667853,-46.9588763354141,3334,26
6509,santana de parnaiba,SP,-23.4518579243655,-46.94689737160079,3334,26
6513,santana de parnaiba,SP,-23.4615734036359,-46.915295071691,3334,26
6515,santana de parnaiba,SP,-23.4737026862345,-46.8965127230786,3334,26
6516,santana de parnaiba,SP,-23.481048256774,-46.89353670548049,3334,26
6519,santana de parnaiba,SP,-23.4913321311254,-46.963781254503,3334,26
6523,santana de parnaiba,SP,-23.4934959739571,-47.0006339239178,3334,26
6526,santana de parnaiba,SP,-23.4294839462173,-46.9219822992425,3334,26
6528,santana de parnaiba,SP,-23.4082921292417,-46.897232123625,3334,26
6529,santana de parnaiba,SP,-23.4042579438817,-46.8834522230797,3334,26
6530,santana de parnaiba,SP,-23.4106489206135,-46.8847941482416,3334,26
6531,santana de parnaiba,SP,-23.4205719839644,-46.8751874074677,3334,26
6532,santana de parnaiba,SP,-23.442130195896,-46.887924770537,3334,26
6533,santana de parnaiba,SP,-23.4221362262235,-46.8736140533559,3334,26
6535,santana de parnaiba,SP,-23.4254983226163,-46.8557306376901,3334,26
6537,santana de parnaiba,SP,-23.429046276039603,-46.82684649058021,3334,26
6539,santana de parnaiba,SP,-23.4650394514115,-46.884996663725,3334,26
6540,santana de parnaiba,SP,-23.4539182989725,-46.882587845905,3334,26
6541,santana de parnaiba,SP,-23.4629858710174,-46.872641068231,3334,26
6542,santana de parnaiba,SP,-23.473605666149798,-46.86850015314061,3334,26
6543,santana de parnaiba,SP,-23.4699442771673,-46.8480674102241,3334,26
6544,santana de parnaiba,SP,-23.463703230285805,-46.85247290281739,3334,26
6550,pirapora do bom jesus,SP,-23.4030477324338,-46.9951162515626,2860,26
6600,jandira,SP,-23.5323538316136,-46.9013522897809,1912,26
6602,jandira,SP,-23.5342574769635,-46.8974844154748,1912,26
6604,jandira,SP,-23.5392794989697,-46.9040208474664,1912,26
6606,jandira,SP,-23.5329493958226,-46.907331151321,1912,26
6608,jandira,SP,-23.5338068029354,-46.9148995802399,1912,26
6612,jandira,SP,-23.5209781915701,-46.9190628035414,1912,26
6616,jandira,SP,-23.5246641385678,-46.911195973225,1912,26
6618,jandira,SP,-23.5249658011392,-46.8987319788479,1912,26
6620,jandira,SP,-23.547298476646,-46.8925049147832,1912,26
6622,jandira,SP,-23.5467033594029,-46.8998362401937,1912,26
6624,jandira,SP,-23.5481804321707,-46.9103600299053,1912,26
6626,jandira,SP,-23.5415920934824,-46.9116044214114,1912,26
6630,jandira,SP,-23.5553003814558,-46.8903468030535,1912,26
6631,jandira,SP,-23.5449982824523,-46.9043034134251,1912,26
6634,jandira,SP,-23.5593365108901,-46.9046536912253,1912,26
6636,jandira,SP,-23.5566199431651,-46.899040591931,1912,26
6642,jandira,SP,-23.5574494690581,-46.87728974788191,1912,26
6653,itapevi,SP,-23.5470535381493,-46.9297208816485,1804,26
6654,itapevi,SP,-23.5389058058763,-46.9241012810935,1804,26
6655,itapevi,SP,-23.5649642758727,-46.975513090087,1804,26
6656,itapevi,SP,-23.5546251399864,-46.923437247806,1804,26
6657,itapevi,SP,-23.5572977550213,-46.9291281597181,1804,26
6660,itapevi,SP,-23.5485445643365,-46.9557885663446,1804,26
6663,itapevi,SP,-23.5576474553965,-46.9397825866685,1804,26
6665,itapevi,SP,-23.5641705142673,-46.9730561427343,1804,26
6670,itapevi,SP,-23.5861129154455,-46.96536705348691,1804,26
6675,itapevi,SP,-23.5474273796967,-46.9712927651818,1804,26
6680,itapevi,SP,-23.53518676079,-46.9766082565047,1804,26
6683,itapevi,SP,-23.5395752390724,-46.9689037113673,1804,26
6690,itapevi,SP,-23.5282527371104,-46.9481967614881,1804,26
6693,itapevi,SP,-23.538140480305,-46.9460933564544,1804,26
6694,itapevi,SP,-23.5427907807433,-46.9386624426971,1804,26
6695,itapevi,SP,-23.5374952004808,-46.9544925144577,1804,26
6696,itapevi,SP,-23.523945995127097,-46.9414676204797,1804,26
6700,cotia,SP,-23.6094999322282,-46.9328076141286,1093,26
6702,cotia,SP,-23.5816054415525,-46.9294042373407,1093,26
6703,cotia,SP,-23.5967323436022,-46.9119936996867,1093,26
6704,cotia,SP,-23.5777664667747,-46.9170263439163,1093,26
6705,cotia,SP,-23.5894808229028,-46.8960970707985,1093,26
6706,cotia,SP,-23.578531639769704,-46.8742629903307,1093,26
6707,cotia,SP,-23.5900118926418,-46.87036516149251,1093,26
6708,cotia,SP,-23.5925449680521,-46.847083718085095,1093,26
6709,cotia,SP,-23.5943359299488,-46.8342569853541,1093,26
6710,cotia,SP,-23.5984807221774,-46.8322419482991,1093,26
6711,cotia,SP,-23.6060182650965,-46.8391940932632,1093,26
6712,cotia,SP,-23.6105311504864,-46.8474942082319,1093,26
6713,cotia,SP,-23.62842740833,-46.8705860405032,1093,26
6714,cotia,SP,-23.5994748775545,-46.8725880061309,1093,26
6715,cotia,SP,-23.6101412673744,-46.8766338169433,1093,26
6716,cotia,SP,-23.6077181890694,-46.8999750697434,1093,26
6717,cotia,SP,-23.6094518947795,-46.9175333108501,1093,26
6719,cotia,SP,-23.6234514422885,-46.9370382499248,1093,26
6720,cotia,SP,-23.622203763319,-46.964784543754796,1093,26
6721,cotia,SP,-23.6425306182199,-46.9768143225016,1093,26
6722,cotia,SP,-23.6379719235101,-46.9511895992838,1093,26
6725,cotia,SP,-23.6862898926453,-47.0292205138551,1093,26
6726,cotia,SP,-23.6589912854423,-47.05328447469841,1093,26
6727,cotia,SP,-23.6735410602395,-47.0234182809583,1093,26
6728,cotia,SP,-23.6723995255478,-46.9887230077367,1093,26
6729,cotia,SP,-23.7212299044229,-47.0253468895376,1093,26
6730,vargem grande paulista,SP,-23.6225788436577,-47.0127271616821,4006,26
6753,taboao da serra,SP,-23.6023042041554,-46.7559981878165,3766,26
6754,taboao da serra,SP,-23.6061347124031,-46.7574857049637,3766,26
6755,taboao da serra,SP,-23.6009497921826,-46.7655907228925,3766,26
6756,taboao da serra,SP,-23.606356279117,-46.7736001313542,3766,26
6757,taboao da serra,SP,-23.6083770612037,-46.778910684858,3766,26
6760,taboao da serra,SP,-23.6134744821038,-46.77314095001841,3766,26
6763,taboao da serra,SP,-23.6113371404292,-46.7607487124815,3766,26
6764,taboao da serra,SP,-23.6158301777352,-46.7685328252838,3766,26
6765,taboao da serra,SP,-23.6192220881003,-46.7740466020165,3766,26
6766,taboao da serra,SP,-23.6276855940736,-46.7782503339515,3766,26
6767,taboao da serra,SP,-23.6215441361901,-46.7850401889617,3766,26
6768,taboao da serra,SP,-23.6076898421052,-46.7528148157894,3766,26
6770,taboao da serra,SP,-23.636893791463695,-46.7850050450347,3766,26
6773,taboao da serra,SP,-23.6422298876,-46.791780025022,3766,26
6774,taboao da serra,SP,-23.6421794550756,-46.8003093477466,3766,26
6775,taboao da serra,SP,-23.6367037610169,-46.7941224068252,3766,26
6780,taboao da serra,SP,-23.6231923187314,-46.79148699861491,3766,26
6783,taboao da serra,SP,-23.6306864129985,-46.7892236728802,3766,26
6784,taboao da serra,SP,-23.632040669944598,-46.79080579119401,3766,26
6785,taboao da serra,SP,-23.6364656644084,-46.8060991501217,3766,26
6786,taboao da serra,SP,-23.6255561724383,-46.8078817345303,3766,26
6787,taboao da serra,SP,-23.6237001349399,-46.8003954877342,3766,26
6790,taboao da serra,SP,-23.6111756657707,-46.7867276111358,3766,26
6793,taboao da serra,SP,-23.6106879304834,-46.7670334570937,3766,26
6794,taboao da serra,SP,-23.6163073840967,-46.8072185853879,3766,26
6795,taboao da serra,SP,-23.613029598605596,-46.7974295575718,3766,26
6803,embu das artes,SP,-23.6487807276448,-46.84902416891689,1245,26
6804,embu das artes,SP,-23.6442630351533,-46.8508026035741,1245,26
6805,embu das artes,SP,-23.6341888595153,-46.8505342003465,1245,26
6806,embu,SP,-23.6358166762839,-46.8386467955901,1244,26
6807,embu das artes,SP,-23.6270049490371,-46.8231845040893,1245,26
6810,embu das artes,SP,-23.647106860004197,-46.801268653213,1245,26
6813,embu das artes,SP,-23.6513455220321,-46.8051661258643,1245,26
6814,embu das artes,SP,-23.6600891003158,-46.8144813088007,1245,26
6815,embu das artes,SP,-23.6528003949369,-46.8151010315692,1245,26
6816,embu das artes,SP,-23.6447497486813,-46.8202382806334,1245,26
6817,embu das artes,SP,-23.6342433804313,-46.820405076228,1245,26
6820,embu das artes,SP,-23.6594192686568,-46.7966692972913,1245,26
6823,embu das artes,SP,-23.6698734849973,-46.8020432062854,1245,26
6824,embu das artes,SP,-23.6763602227374,-46.8048880461591,1245,26
6825,embu das artes,SP,-23.6672989426473,-46.8114562435308,1245,26
6826,embu das artes,SP,-23.6586333903043,-46.8011506921449,1245,26
6833,embu das artes,SP,-23.6568328674286,-46.8448387695721,1245,26
6835,embu das artes,SP,-23.676703624838,-46.8511522063955,1245,26
6840,embu das artes,SP,-23.6495705398884,-46.8603968315485,1245,26
6843,embu das artes,SP,-23.6669988557963,-46.8623258435407,1245,26
6844,embu,SP,-23.6618274549461,-46.8808387614369,1244,26
6845,embu das artes,SP,-23.6418327725995,-46.8943072500898,1245,26
6846,embu,SP,-23.6355404975433,-46.8725238918125,1244,26
6850,itapecerica da serra,SP,-23.7098260121785,-46.85147897152701,1793,26
6851,itapecerica da serra,SP,-23.7180091150643,-46.8591809891387,1793,26
6852,itapecerica da serra,SP,-23.7064892251183,-46.8589416965264,1793,26
6853,itapecerica da serra,SP,-23.6908270051525,-46.8554901419816,1793,26
6855,itapecerica da serra,SP,-23.6951229262778,-46.8282699522625,1793,26
6856,itapecerica da serra,SP,-23.6931126907968,-46.806040956993,1793,26
6857,itapecerica da serra,SP,-23.7047272032198,-46.7991296705602,1793,26
6858,itapecerica da serra,SP,-23.7072696716904,-46.82548459506361,1793,26
6859,itapecerica da serra,SP,-23.709719233893,-46.8339685675861,1793,26
6863,itapecerica da serra,SP,-23.7257550679672,-46.8177868127339,1793,26
6864,itapecerica da serra,SP,-23.7442014720444,-46.801000298172504,1793,26
6865,itapecerica da serra,SP,-23.7466736363283,-46.7941491310202,1793,26
6866,itapecerica da serra,SP,-23.7550676093683,-46.8008832681135,1793,26
6867,itapecerica da serra,SP,-23.7564065527326,-46.8098721929101,1793,26
6868,itapecerica da serra,SP,-23.759727865239,-46.8251827821089,1793,26
6870,itapecerica da serra,SP,-23.7307721930688,-46.8777570244639,1793,26
6871,itapecerica da serra,SP,-23.7240554882045,-46.8566573116874,1793,26
6872,itapecerica da serra,SP,-23.7333983453858,-46.8511684857817,1793,26
6874,itapecerica da serra,SP,-23.7625461909996,-46.8441817933775,1793,26
6882,itapecerica da serra,SP,-23.7403238446017,-46.897874694825,1793,26
6885,itapecerica da serra,SP,-23.7083433186481,-46.8771997938215,1793,26
6887,itapecerica da serra,SP,-23.6918416259365,-46.8859295795987,1793,26
6888,itapecerica da serra,SP,-23.6870122227011,-46.8635188386212,1793,26
6890,sao lourenco da serra,SP,-23.8557216327472,-46.9488971090255,3543,26
6900,embu-guacu,SP,-23.8351268270498,-46.8140862850283,1247,26
6950,juquitiba,SP,-23.9418730533523,-47.0732001042556,2006,26
7010,guarulhos,SP,-23.4676679865622,-46.5295285444215,1528,26
7011,guarulhos,SP,-23.468454700874,-46.5308693469091,1528,26
7012,guarulhos,SP,-23.4718344991102,-46.5302594397588,1528,26
7013,guarulhos,SP,-23.4719883933758,-46.5253015934715,1528,26
7020,guarulhos,SP,-23.4696128764921,-46.5373826112139,1528,26
7021,guarulhos,SP,-23.4730030962181,-46.5397319025956,1528,26
7022,guarulhos,SP,-23.4745569546845,-46.537623319563,1528,26
7023,guarulhos,SP,-23.4775781957221,-46.5410430876927,1528,26
7024,guarulhos,SP,-23.4789100497378,-46.5382414849972,1528,26
7025,guarulhos,SP,-23.4828414350781,-46.5434537181932,1528,26
7030,guarulhos,SP,-23.4957013808823,-46.5496026659296,1528,26
7031,guarulhos,SP,-23.4937188514206,-46.546188563512,1528,26
7032,guarulhos,SP,-23.5038966586834,-46.5545241504119,1528,26
7033,guarulhos,SP,-23.4992252473407,-46.5549313716108,1528,26
7034,guarulhos,SP,-23.4771440285358,-46.5229138050734,1528,26
7040,guarulhos,SP,-23.4753893865198,-46.5442506615344,1528,26
7041,guarulhos,SP,-23.4832995045834,-46.5500482661095,1528,26
7042,guarulhos,SP,-23.4827503507013,-46.5503801473098,1528,26
7043,guarulhos,SP,-23.484976507403,-46.5517350181608,1528,26
7044,guarulhos,SP,-23.4816090681795,-46.5532824967274,1528,26
7050,guarulhos,SP,-23.462724463674096,-46.5521790925066,1528,26
7051,guarulhos,SP,-23.467922900231397,-46.550763123809595,1528,26
7052,guarulhos,SP,-23.472641308374,-46.5540516231402,1528,26
7053,guarulhos,SP,-23.476049555048302,-46.5559600074183,1528,26
7054,guarulhos,SP,-23.4661052996746,-46.5578369355741,1528,26
7055,guarulhos,SP,-23.467437119689105,-46.561126393674805,1528,26
7056,guarulhos,SP,-23.4602973796739,-46.5658266369608,1528,26
7060,guarulhos,SP,-23.4553157978349,-46.5468377436022,1528,26
7061,guarulhos,SP,-23.454638488378702,-46.553199022534194,1528,26
7062,guarulhos,SP,-23.4599599580031,-46.552435853877,1528,26
7063,guarulhos,SP,-23.4571635392802,-46.5571353642909,1528,26
7064,guarulhos,SP,-23.4513192309432,-46.55519810215569,1528,26
7070,guarulhos,SP,-23.4519732367555,-46.5571716758711,1528,26
7071,guarulhos,SP,-23.4535053315144,-46.5624307758928,1528,26
7072,guarulhos,SP,-23.4467783609392,-46.5554305227605,1528,26
7073,guarulhos,SP,-23.4471717579753,-46.5631568726891,1528,26
7074,guarulhos,SP,-23.4499073389668,-46.5629491765038,1528,26
7075,guarulhos,SP,-23.4254770771658,-46.5506359001164,1528,26
7076,guarulhos,SP,-23.4318704413702,-46.5631432551548,1528,26
7077,guarulhos,SP,-23.4361537840439,-46.5523320118883,1528,26
7080,guarulhos,SP,-23.4449398204427,-46.5465812010128,1528,26
7081,guarulhos,SP,-23.4434668577123,-46.5532207114385,1528,26
7082,guarulhos,SP,-23.4365371073074,-46.5441809454443,1528,26
7083,guarulhos,SP,-23.4376145322172,-46.5502238463022,1528,26
7084,guarulhos,SP,-23.4294635963135,-46.5495901080211,1528,26
7085,guarulhos,SP,-23.4277211743693,-46.5480939517509,1528,26
7090,guarulhos,SP,-23.4680652909734,-46.5349151676279,1528,26
7091,guarulhos,SP,-23.4641783633676,-46.5393353334921,1528,26
7092,guarulhos,SP,-23.463482866237,-46.5453496807625,1528,26
7093,guarulhos,SP,-23.4578962646176,-46.5406633899675,1528,26
7094,guarulhos,SP,-23.4533239685746,-46.5399339749851,1528,26
7095,guarulhos,SP,-23.461065861049402,-46.5348260520917,1528,26
7096,guarulhos,SP,-23.4512924816573,-46.5387104603694,1528,26
7097,guarulhos,SP,-23.4456553822525,-46.5415248527739,1528,26
7110,guarulhos,SP,-23.4672200427353,-46.5263944730748,1528,26
7111,guarulhos,SP,-23.464889586369,-46.5223378438637,1528,26
7112,guarulhos,SP,-23.4687042600127,-46.5161418949268,1528,26
7113,guarulhos,SP,-23.4636113321406,-46.5176765825531,1528,26
7114,guarulhos,SP,-23.4544338140372,-46.5287250366337,1528,26
7115,guarulhos,SP,-23.450764046501302,-46.5329045273347,1528,26
7120,guarulhos,SP,-23.454908399942,-46.5257715362523,1528,26
7121,guarulhos,SP,-23.451112063184,-46.5229411369532,1528,26
7122,guarulhos,SP,-23.448745875075797,-46.5179884427223,1528,26
7123,guarulhos,SP,-23.4448820208177,-46.5256080230875,1528,26
7124,guarulhos,SP,-23.4336373578108,-46.5337728247994,1528,26
7130,guarulhos,SP,-23.442492952750698,-46.5206404447161,1528,26
7131,guarulhos,SP,-23.4336188239017,-46.5252503148365,1528,26
7132,guarulhos,SP,-23.4348013858442,-46.5170254365488,1528,26
7133,guarulhos,SP,-23.436711113694,-46.5113403247446,1528,26
7134,guarulhos,SP,-23.4282914894765,-46.5131893567091,1528,26
7135,guarulhos,SP,-23.425555705618905,-46.5252915580301,1528,26
7140,guarulhos,SP,-23.4299635362627,-46.4979697291679,1528,26
7141,guarulhos,SP,-23.4287400810862,-46.5075421500177,1528,26
7142,guarulhos,SP,-23.4145316350473,-46.4905587583287,1528,26
7143,guarulhos,SP,-23.4224423045272,-46.5011562834216,1528,26
7144,guarulhos,SP,-23.4091975742004,-46.5149323320505,1528,26
7145,guarulhos,SP,-23.4146202323762,-46.4950927240301,1528,26
7150,guarulhos,SP,-23.4178092291554,-46.4629664310052,1528,26
7151,guarulhos,SP,-23.4094441430579,-46.4554882570167,1528,26
7152,guarulhos,SP,-23.4050713570718,-46.4709001374164,1528,26
7153,guarulhos,SP,-23.3781218726946,-46.4483056349238,1528,26
7154,guarulhos,SP,-23.3743351206122,-46.4487901256587,1528,26
7155,guarulhos,SP,-23.4162304038233,-46.4675854213705,1528,26
7159,guarulhos,SP,-23.382468509230602,-46.4030706222098,1528,26
7160,guarulhos,SP,-23.4106333652933,-46.445163597259906,1528,26
7161,guarulhos,SP,-23.3982499169132,-46.4383384388312,1528,26
7162,guarulhos,SP,-23.4052160642394,-46.4454827107636,1528,26
7170,guarulhos,SP,-23.431867474054897,-46.434923088301,1528,26
7171,guarulhos,SP,-23.4218737277535,-46.4368902119849,1528,26
7172,guarulhos,SP,-23.4213210461255,-46.4307690149426,1528,26
7173,guarulhos,SP,-23.4308014209812,-46.4295067888499,1528,26
7174,guarulhos,SP,-23.4249441083876,-46.42265741739791,1528,26
7175,guarulhos,SP,-23.4091869877306,-46.4021111863373,1528,26
7176,guarulhos,SP,-23.409620383290804,-46.38642615987191,1528,26
7177,guarulhos,SP,-23.4198263081049,-46.3983347205465,1528,26
7178,guarulhos,SP,-23.4006974506437,-46.3981650406493,1528,26
7179,guarulhos,SP,-23.4040459597717,-46.4187743237376,1528,26
7180,guarulhos,SP,-23.4522645400602,-46.4764407285649,1528,26
7181,guarulhos,SP,-23.444125781422,-46.4675405126894,1528,26
7182,guarulhos,SP,-23.4426698623348,-46.463681706139404,1528,26
7183,guarulhos,SP,-23.4405339882907,-46.4628146336443,1528,26
7184,guarulhos,SP,-23.4176957148205,-46.393666321922,1528,26
7190,guarulhos,SP,-23.457326156626003,-46.4971501029648,1528,26
7191,guarulhos,SP,-23.4571875156661,-46.5079552623196,1528,26
7192,guarulhos,SP,-23.452202665497,-46.5064355203956,1528,26
7193,guarulhos,SP,-23.4472850993467,-46.502478260351,1528,26
7194,guarulhos,SP,-23.442890814200897,-46.5067390292612,1528,26
7195,guarulhos,SP,-23.4477991257992,-46.5110506107013,1528,26
7196,guarulhos,SP,-23.4541062641037,-46.5115034688608,1528,26
7197,guarulhos,SP,-23.4602660755833,-46.5155051820916,1528,26
7210,guarulhos,SP,-23.4554284772036,-46.4375149341227,1528,26
7215,guarulhos,SP,-23.4597157433746,-46.445198696474,1528,26
7220,guarulhos,SP,-23.469968817553298,-46.4663961648337,1528,26
7221,guarulhos,SP,-23.4712053452819,-46.4727096824617,1528,26
7222,guarulhos,SP,-23.464532583478,-46.4725576745061,1528,26
7223,guarulhos,SP,-23.4624095557147,-46.4784470087927,1528,26
7230,guarulhos,SP,-23.4548024260534,-46.456372001135,1528,26
7231,guarulhos,SP,-23.4557352134746,-46.4641351804213,1528,26
7232,guarulhos,SP,-23.4665032410829,-46.4634731856433,1528,26
7240,guarulhos,SP,-23.4479634853528,-46.4387876460188,1528,26
7241,guarulhos,SP,-23.4469773760784,-46.4266833349984,1528,26
7242,guarulhos,SP,-23.438736681339204,-46.4226186773905,1528,26
7243,guarulhos,SP,-23.4386173883134,-46.4128755030468,1528,26
7244,guarulhos,SP,-23.446898341489,-46.41352622713189,1528,26
7250,guarulhos,SP,-23.4203950480769,-46.3749652920169,1528,26
7251,guarulhos,SP,-23.435580032958196,-46.4022602181359,1528,26
7252,guarulhos,SP,-23.441531630097,-46.4300151220888,1528,26
7260,guarulhos,SP,-23.4540831175407,-46.4275297842775,1528,26
7261,guarulhos,SP,-23.4464919958246,-46.4086264875569,1528,26
7263,guarulhos,SP,-23.4580850527479,-46.4146509551265,1528,26
7270,guarulhos,SP,-23.462049200032098,-46.428988069965,1528,26
7272,guarulhos,SP,-23.4598651280607,-46.4407863024925,1528,26
7273,guarulhos,SP,-23.4578436788238,-46.4210261756971,1528,26
7400,aruja,SP,-23.3962254272586,-46.32407559917359,317,26
7401,aruja,SP,-23.3891304354913,-46.3215221696871,317,26
7402,aruja,SP,-23.3963347818144,-46.3147056954141,317,26
7403,aruja,SP,-23.3925607520833,-46.3109386294863,317,26
7404,aruja,SP,-23.3895742611435,-46.2997100296923,317,26
7411,aruja,SP,-23.4051557805235,-46.3429670137058,317,26
7414,aruja,SP,-23.4063065233173,-46.3648379260154,317,26
7417,aruja,SP,-23.3838023770884,-46.32344343196271,317,26
7428,aruja,SP,-23.407026645928898,-46.32327742813019,317,26
7432,aruja,SP,-23.4201058472287,-46.3640469015376,317,26
7434,aruja,SP,-23.4158850271039,-46.3212475078333,317,26
7435,aruja,SP,-23.4159836673068,-46.3158637126318,317,26
7436,aruja,SP,-23.4148003762168,-46.3024819872129,317,26
7438,aruja,SP,-23.4066093983565,-46.293051199615,317,26
7500,santa isabel,SP,-23.318322777448,-46.2261069841785,3278,26
7600,mairipora,SP,-23.329721686231995,-46.5971221596479,2158,26
7700,caieiras,SP,-23.3629451133458,-46.7409668627187,651,26
7704,caieiras,SP,-23.3763052627118,-46.7506963138948,651,26
7713,caieiras,SP,-23.3528727731319,-46.7482020542427,651,26
7714,caieiras,SP,-23.3479972081154,-46.7584689252524,651,26
7715,caieiras,SP,-23.3461468537278,-46.7519015372383,651,26
7716,caieiras,SP,-23.343064913776,-46.7464371139725,651,26
7717,caieiras,SP,-23.3348031143331,-46.7525795815597,651,26
7718,caieiras,SP,-23.3375349269718,-46.7562921801884,651,26
7724,caieiras,SP,-23.3577160946474,-46.7332369986947,651,26
7726,caieiras,SP,-23.3742327444972,-46.7023687367764,651,26
7727,caieiras,SP,-23.3736570587986,-46.6771831492112,651,26
7739,caieiras,SP,-23.392741159708,-46.7136157005667,651,26
7740,caieiras,SP,-23.3912679467965,-46.7128680932358,651,26
7743,caieiras,SP,-23.3773670172691,-46.7097694545186,651,26
7744,caieiras,SP,-23.3911694448937,-46.7161447961664,651,26
7745,caieiras,SP,-23.3813268056038,-46.719014207969295,651,26
7747,caieiras,SP,-23.3908648121337,-46.718506478008,651,26
7748,caieiras,SP,-23.3914736363692,-46.7306867040691,651,26
7749,caieiras,SP,-23.3854767117738,-46.7386594856677,651,26
7750,cajamar,SP,-23.3739321030446,-46.863654135539,654,26
7752,cajamar,SP,-23.363343229176,-46.855109734170206,654,26
7756,cajamar,SP,-23.3899374741457,-46.8631406411494,654,26
7776,cajamar,SP,-23.3403949039048,-46.8440191934216,654,26
7781,cajamar,SP,-23.2855299409173,-46.8736705874533,654,26
7786,cajamar,SP,-23.334961146536596,-46.8311909454643,654,26
7787,cajamar,SP,-23.3402346132735,-46.830139519037,654,26
7788,cajamar,SP,-23.3522157418148,-46.8256991012963,654,26
7789,cajamar,SP,-23.3612742399151,-46.8478010147908,654,26
7790,cajamar,SP,-23.370879147900798,-46.8479683289585,654,26
7791,cajamar,SP,-23.406857959687,-46.86115433716919,654,26
7792,cajamar,SP,-23.4121842247114,-46.84513526301911,654,26
7793,cajamar,SP,-23.4137639848076,-46.8299227147149,654,26
7794,cajamar,SP,-23.4173679267443,-46.825501601284,654,26
7801,franco da rocha,SP,-23.3219316373647,-46.7257844074597,1387,26
7802,franco da rocha,SP,-23.3263939754964,-46.7286707056799,1387,26
7803,franco da rocha,SP,-23.3311048328902,-46.7322464460623,1387,26
7804,franco da rocha,SP,-23.3252015827458,-46.7341233295867,1387,26
7807,franco da rocha,SP,-23.3208031322617,-46.7330529320513,1387,26
7808,franco da rocha,SP,-23.3200970760612,-46.7389778943437,1387,26
7809,franco da rocha,SP,-23.3244542816079,-46.7472336010654,1387,26
7810,franco da rocha,SP,-23.3229907329291,-46.76358128129559,1387,26
7812,franco da rocha,SP,-22.9068284536769,-47.0122315834516,1387,26
7813,franco da rocha,SP,-23.3191588536444,-46.7242903772634,1387,26
7830,franco da rocha,SP,-23.302630882980605,-46.7568913260878,1387,26
7832,franco da rocha,SP,-23.00024212773,-46.8348874942305,1387,26
7835,franco da rocha,SP,-23.308468780236,-46.7435733622091,1387,26
