seller_zip_code_prefix,customer_zip_code_prefix,haversine_distance_km,actual_transit_days,route_count
83010,3087,346.5112737963566,8.451944444444445,1
37074,57045,1689.121740292248,27.32490740740741,1
13170,36085,416.2552279469108,6.994664351851852,1
14940,30350,545.6967039167282,9.114039351851853,3
14940,5782,298.5353947283258,12.2165625,1
3880,5397,30.62035488061543,11.77136574074074,1
14940,19911,171.992199733366,11.49290509259259,1
37175,24210,353.6536315495975,8.193136574074074,2
12942,13990,105.2400425755466,10.39038194444444,1
9271,69089,2704.236508777544,37.41416666666667,1
4811,9691,11.45652565870561,4.243425925925925,1
3426,19274,360.9001544269633,10.07616898148148,1
7084,25615,362.5841736563953,15.39505787037037,1
13030,33400,491.7889841327078,10.73030092592593,1
37580,33400,416.5117321872202,7.508738425925926,1
26051,46190,1035.473514515037,34.69427083333333,1
17209,6250,224.9741834822115,28.97334490740741,1
80240,14803,420.1943725354488,7.023587962962963,1
14940,6395,283.2266565681784,8.8865625,3
3929,95330,778.1638270087054,12.30181712962963,1
8598,4890,57.06878113057155,7.32962962962963,1
14940,38408,320.8008439687936,12.73506944444444,6
13456,5145,106.6770329894983,2.071851851851852,1
37540,35196,476.0600405066882,5.840601851851852,1
80045,5002,335.6156359672987,7.246863425925926,1
29102,27338,467.4745575473788,10.92296296296296,1
35700,30140,61.92272408163826,4.948622685185185,1
14840,7912,262.4618696960552,7.213900462962963,1
13405,9321,163.3764987882588,17.14971064814815,1
6871,4607,21.83100828095715,2.248252314814815,1
9015,13880,206.5002173968872,6.987280092592592,1
8832,4250,51.71574330820052,6.373645833333334,1
13324,7051,82.59755377456389,2.263912037037037,1
88215,3660,451.1383491553947,12.62693287037037,1
8250,72850,837.777908294812,17.74362268518518,1
88730,23855,814.9026519864154,9.828391203703704,1
15025,2856,406.4004231225715,22.95547453703704,1
11010,83900,462.4643412212657,8.287696759259259,1
8710,4455,52.30525410041749,4.018599537037037,1
37704,46165,1025.720978428459,13.59583333333333,1
18500,8810,179.4913210826576,8.63574074074074,2
2028,87025,541.8101154926424,6.596597222222222,1
14580,5141,358.4885486336256,4.95306712962963,1
3426,31980,492.3469335546127,6.074166666666667,1
51250,44830,734.1011892595102,13.32046296296296,1
3194,99340,881.3449839840943,8.120868055555556,1
11707,13506,211.568216171567,9.182766203703704,1
18110,9820,94.4870309858555,4.391701388888889,1
83010,5777,323.7085553595589,15.40819444444444,1
18683,52091,2198.31113006399,14.88697916666667,1
9340,54325,2115.205195587743,8.894212962962962,1
31573,5268,496.2685455010791,14.53509259259259,1
14940,60191,2293.615112752634,23.57446759259259,2
17350,80330,337.0399690649911,13.36569444444445,1
13170,3729,108.7151831833402,5.968414351851852,2
89031,30644,926.0061188650644,22.28491898148148,1
2134,85570,672.9744301918419,22.60240740740741,1
3204,86730,522.7237949434449,6.192314814814814,1
94810,25957,1167.067875287308,6.930219907407407,1
13920,9895,112.2771398038616,10.01892361111111,2
51250,62350,815.5172279963543,44.10578703703704,1
2274,91740,869.8112909167335,18.88225694444445,1
89560,81020,250.8966266583454,9.970289351851852,1
3702,14620,340.1531296725615,11.7780787037037,1
15025,88650,800.348520312545,15.30163194444444,1
8550,21321,312.7484728051305,11.97825231481482,1
22775,22421,18.09502022630488,5.283506944444444,1
2972,35545,420.3146812510895,20.15099537037037,1
14085,37860,142.9824725674459,12.5284375,1
89254,33025,918.3756501924076,11.02570601851852,1
11450,8430,47.77673734995027,2.000277777777778,1
8710,22451,308.1809731301341,7.579907407407408,1
80310,88056,235.3030867367395,13.37849537037037,1
9171,15130,444.779160482833,6.746805555555556,1
9820,25850,377.2825726524678,40.03675925925926,1
15054,17511,166.7264952750856,7.025486111111111,1
4160,75250,813.949383528896,16.22936342592592,1
4403,4835,8.689119849863367,6.891747685185186,1
3910,11250,51.33666207342063,8.119560185185184,1
8550,14065,306.6505287805218,5.305462962962963,1
13405,39801,839.3872114713719,16.17737268518519,1
85863,13940,875.5419351280007,15.15571759259259,1
12230,79602,657.6801402339892,20.33002314814815,1
3304,52130,2129.562913223893,15.07533564814815,1
14940,9171,321.1121716011421,7.477233796296296,1
74435,12246,810.1431468059674,10.09373842592593,1
3204,93224,829.1259636226772,15.0665162037037,1
31710,21735,341.518290848428,9.953923611111112,1
72233,3185,872.7039743958217,9.322118055555556,1
4461,5303,18.90968936866043,2.128530092592593,1
8275,35950,521.9284811018923,7.927638888888889,1
8577,65071,2344.554180929536,17.98466435185185,1
6900,3461,41.62926199636315,2.275428240740741,1
14940,89900,729.2467763132703,25.1443287037037,3
4160,55014,2049.095287947061,6.963460648148148,1
31255,2310,485.2572434222457,19.00855324074074,1
4782,4950,6.635699353836984,3.911203703703704,1
14808,9571,258.6768153496073,8.817094907407407,1
86300,98700,664.8397645227233,11.89299768518518,1
51250,30315,1632.462359459324,9.388877314814817,1
36576,35179,370.0155159611677,4.893298611111111,1
95034,38200,1040.732082380197,6.130833333333333,1
19042,46470,1301.307906137944,9.294756944444444,1
71200,35010,722.2005157601899,13.0231712962963,1
25645,39780,490.6383218761482,24.93415509259259,1
36052,40300,1103.630541802094,6.606736111111111,1
14070,39915,957.3884929856972,8.800844907407408,1
13920,4795,104.3431389111422,4.093472222222222,1
37590,54510,1989.856747753778,22.52322916666667,1
14940,85550,604.4193171500011,10.63649305555556,1
2972,30710,488.0345601668186,7.024155092592593,1
13232,5036,34.64369889733795,8.358310185185186,1
31255,99070,1266.327324697897,29.18957175925926,1
12943,45400,1342.631297287128,11.26454861111111,1
1129,59025,2321.425108986259,15.36997685185185,1
31255,8501,478.2138949422265,16.32579861111111,1
5138,90460,852.2783645709308,10.22762731481481,1
15081,44200,1461.32291075036,31.86696759259259,2
4265,13218,51.9709678406174,7.899479166666667,1
14940,87015,371.0388474483274,7.117858796296296,1
3431,4564,16.42206936448154,2.040798611111111,1
4308,70800,883.882396441842,6.734155092592593,1
35700,70800,559.6740112275463,6.734155092592593,1
31030,20550,342.3509786184234,9.348101851851853,1
42738,60731,1011.029228715765,18.22857638888889,1
25645,4753,379.9911243954342,16.19325231481481,1
5849,48668,1467.035914351062,34.78299768518519,1
4102,4534,4.268933066166384,1.074490740740741,1
88359,31170,956.4456482060224,34.44818287037037,1
11701,8472,48.70756494910169,3.804965277777778,1
13232,13260,37.47082714415526,7.249212962962963,1
15013,11095,459.1150831163629,13.96052083333333,1
14940,4704,302.1864469130564,6.815092592592593,1
8577,8080,6.457870500595869,12.30282407407407,1
9780,15470,475.2279640570769,4.254224537037037,1
1212,92323,841.8319583397406,28.12658564814815,1
80610,83707,10.94708022227608,7.02,1
3275,2310,13.76241555794248,10.23633101851852,1
25957,4564,402.2018131465184,5.819791666666666,1
13720,22291,417.3912373430384,8.185532407407408,1
87083,22291,899.662696842118,8.185532407407408,1
12701,91350,1032.022909668678,27.29134259259259,1
8550,80730,367.0420588886836,7.5715625,1
7112,2185,7.319359181840953,5.051701388888889,1
35680,59080,1877.558086891301,21.61839120370371,2
4403,45455,1321.920949752734,30.09802083333333,1
4461,35430,533.7315052632697,8.174502314814815,1
15500,29065,1009.093199941754,24.15869212962963,1
2252,38061,438.6326369440161,13.01077546296296,2
31255,4564,502.9532243103365,11.69780092592593,1
14940,38706,424.9066671594977,32.45224537037037,2
13232,28890,497.0642872084539,28.36032407407408,2
2066,97050,991.3712608908417,5.989328703703704,1
14940,11310,350.7905116201759,23.91200231481481,4
9015,87203,621.7825063575034,4.246331018518519,1
13500,6706,147.9629635431364,4.748645833333334,1
31844,29045,380.3991210270193,8.844826388888889,1
4367,32050,498.2089811365719,11.15082175925926,1
2252,4854,31.59664497165143,4.051944444444445,1
13920,33400,464.3606017457398,10.32403935185185,1
85801,94910,602.2374270681123,8.303078703703704,1
25900,8340,363.0010361867793,10.9434837962963,1
7094,31748,486.7173538776853,8.18199074074074,1
24440,22221,17.28827708619394,8.226550925925926,1
83020,13920,390.6199494293061,7.171377314814815,1
13920,33020,458.8841891961048,8.520844907407408,1
1212,37580,123.3947977456072,8.346400462962963,1
13800,7179,121.2089673672161,14.88618055555555,1
29156,31035,368.858332617806,7.826412037037037,1
1511,64009,2099.890312919928,14.13510416666667,1
4248,93218,824.1926382642683,8.054479166666667,1
14940,39810,903.774690804798,25.24358796296296,1
4160,89460,475.2466099932387,43.06711805555555,1
8250,2128,16.18671522288564,1.569502314814815,2
37410,37900,176.5372627204703,11.7109375,1
8577,45445,1306.25123685586,35.86591435185185,1
14940,14401,202.5843947098135,5.067037037037037,1
38440,26600,641.8298569108915,18.00574074074074,1
5849,13044,84.2355134441415,13.84484953703704,2
15070,38840,377.8965214412387,30.93482638888889,1
6440,12307,95.22537311659056,16.20128472222222,1
16012,38401,339.5541328434609,10.47701388888889,1
13930,16360,357.4337280482309,9.65224537037037,1
14070,8552,306.5880559924396,6.2353125,1
9220,80530,340.7588259190117,3.202847222222222,1
5849,94495,831.7399528353499,11.64740740740741,1
12328,96790,942.5943804791376,7.598877314814815,1
30882,96750,1391.196762122479,13.01178240740741,1
12327,1046,73.73216919963087,11.22940972222222,2
81020,6807,324.0726751277796,6.915428240740741,1
35700,32180,50.91861305185705,4.847557870370371,1
9015,89230,375.7845007683242,10.91559027777778,1
14400,90250,1116.666576648615,19.17789351851852,1
87502,2046,681.2119056934943,11.91518518518519,1
7133,82600,349.7489617353271,12.23674768518518,1
85801,63500,2559.976374818571,33.90739583333333,1
80610,9090,343.9068156857505,8.015775462962964,1
13257,40710,1427.423177318083,44.02318287037037,1
8410,77006,1500.625989392347,12.61806712962963,1
85603,15015,691.9106716683943,6.250289351851852,1
2274,5267,21.06031339790357,5.036435185185185,1
14940,8473,320.28751616463,7.484733796296296,2
15025,92420,1025.325848543232,17.24290509259259,1
22240,74870,934.6667007552878,13.00540509259259,1
13206,58433,2127.952328304089,34.94084490740741,1
89052,22451,731.6239806352581,11.81982638888889,1
9350,35365,556.1579257019077,10.05486111111111,1
9015,3557,13.23546160177621,4.843194444444444,2
3426,86047,473.3316145319338,10.08453703703704,1
26562,22715,17.51424829920101,4.31599537037037,1
32110,65036,1928.510769246523,14.79201388888889,1
88037,22470,740.501688660436,13.73711805555556,1
92030,26660,1117.256965720441,7.582870370370371,1
13482,8676,157.7899327013264,4.767604166666667,1
88301,4078,418.8399976177855,36.28194444444444,1
5849,55014,2060.026715889273,8.824131944444444,1
81510,23087,644.0019092660808,9.022789351851852,1
17400,11065,391.1417515060672,12.11366898148148,1
13450,13456,4.200959962310968,5.025474537037037,1
22240,38181,538.5675022498222,5.325127314814814,1
4102,13219,50.02976345041667,9.94690972222222,1
13170,71050,780.6878435880093,15.56375,1
3426,77470,1343.600595922138,10.92046296296296,1
88303,1512,426.3349005609139,6.951122685185185,1
2310,1201,8.617681035577212,7.080578703703703,1
2028,35043,705.0610877311152,9.579305555555557,1
9015,8635,19.37683740377365,7.001168981481482,1
72015,74770,151.8166964326514,9.134050925925926,1
9850,8900,65.46874286002773,5.201932870370371,1
36512,3008,454.262968283417,6.815891203703703,1
7790,4421,41.38250853031138,2.906851851851852,1
81720,60810,2677.815998658047,8.654571759259259,1
15025,11325,468.9788566099123,23.13478009259259,1
86385,95900,728.0389294731492,13.71892361111111,1
88715,22010,860.535450311689,35.7834375,1
87040,36773,972.5862501996156,20.94246527777778,1
88359,22641,733.0076268719819,17.14581018518518,1
3204,18105,86.31482267995047,4.433715277777778,1
87303,5172,576.4445394820589,10.29686342592593,1
89204,30150,868.108180069633,8.298553240740741,1
55325,41615,477.7713376596085,7.302662037037037,1
17900,41615,1688.697095057437,7.302662037037037,1
13403,88372,468.254123537933,10.92027777777778,1
37584,88064,713.788507986321,21.79027777777778,1
14940,85460,584.8848325447124,12.0508912037037,1
89251,99052,378.6143018498706,15.86591435185185,1
11431,35162,632.858753891095,17.21260416666667,1
22240,98570,1189.955500780054,20.39380787037037,1
8583,86990,553.3781278974899,34.34015046296296,1
22230,20540,7.055626301098092,6.280162037037037,1
9210,1331,14.94335647568465,3.061238425925926,1
14940,67115,2268.080287912271,14.45422453703704,1
31255,30280,6.488912229628188,5.725717592592592,1
4265,69078,2692.642897620718,25.04185185185185,1
81650,8060,358.1736175093847,9.318194444444444,2
83323,13054,344.9176560589731,15.41533564814815,1
3426,83065,343.4015421921872,4.236006944444444,2
13403,95520,837.8973362207463,16.26082175925926,1
87040,28620,967.3831405986568,12.12763888888889,1
89204,96418,757.9142313150769,11.08224537037037,2
85801,60763,2838.962197894722,11.99775462962963,1
12327,62930,2186.265513853885,28.21229166666667,1
5138,13092,72.42388833820584,1.981111111111111,1
15025,30720,572.9651498678485,19.61474537037037,1
13908,30720,430.9302140163172,19.61474537037037,1
14780,89610,793.3916768022892,11.85988425925926,1
9812,5144,29.43489365063158,2.063113425925926,1
11010,7074,58.79489254552386,6.103611111111111,1
87025,91760,753.518917612508,11.20855324074074,1
3564,24210,351.5417536873848,4.969548611111111,1
4424,18211,143.411986736879,8.316666666666666,1
1319,20530,353.1978561396718,50.78520833333334,1
13450,34003,480.0513878688026,11.03153935185185,1
87025,35900,992.235453079105,25.21371527777778,2
14092,55330,1786.085759736927,22.39892361111111,1
5125,13453,108.8604867372375,6.012291666666667,1
13076,98130,967.4524368553648,20.75523148148148,1
4265,2441,12.98529755344317,2.735532407407407,1
14940,35790,566.6472510047146,38.95453703703703,4
6060,28896,509.7679839822464,9.845543981481482,1
12327,11250,58.4450431544488,21.94851851851852,1
12952,54170,2077.824050540455,29.27538194444444,1
3477,29052,735.9675070913028,8.889270833333333,1
7112,14600,349.3606972397592,10.736875,2
83820,60175,2696.035134811516,18.78712962962963,1
3569,5171,27.40670159967793,3.772847222222222,1
14403,55019,1837.284981252295,27.97600694444445,1
89170,88015,123.5163139308558,5.295046296296296,1
20270,27163,168.6747308290258,18.22684027777778,1
15025,9791,439.1546273548496,7.758229166666666,2
19806,99730,602.7564589523986,29.14780092592592,1
8752,11624,56.15378194284288,12.29707175925926,1
6311,89258,398.1548007564339,5.858298611111111,1
22240,22260,1.580621131547564,5.174618055555555,2
11085,3088,50.24399979955674,6.079675925925926,1
15046,24744,694.7136981905356,19.89865740740741,1
5705,12328,85.96340844770805,2.385717592592592,1
93542,17180,890.8603887261453,11.58081018518519,1
14940,35790,566.6472510047146,53.62075231481482,4
38440,37200,440.9417638643118,7.527939814814815,1
14050,2276,284.6075654670864,7.191585648148148,1
9405,3066,25.26968185295066,1.816712962962963,1
5767,76560,1083.83235627522,16.09001157407407,1
8250,45820,1070.798462971342,6.193726851851852,2
87111,13025,496.2985737753664,7.098368055555556,1
6060,30662,487.2580825740748,8.110706018518519,1
6162,29500,625.5824102738413,18.24601851851852,1
1550,9781,18.85760928223134,3.972766203703704,1
31255,98140,1467.555585029177,28.10181712962963,1
8577,18135,77.30779131998511,23.11592592592593,1
1021,24020,366.0395177828245,18.32071759259259,1
15025,1535,418.9671920390429,11.42542824074074,1
9751,74475,839.0438011375609,15.94369212962963,1
89288,35960,928.6179053693014,16.16789351851852,1
13206,86010,437.0394946330883,11.5434837962963,1
15502,64840,1664.156196107173,19.56854166666667,1
8275,88037,491.9523677947766,17.98887731481481,1
9220,31030,493.4932534414294,11.62484953703704,1
7402,72425,840.1051246432733,9.762569444444445,1
7174,9751,32.09431813580327,15.81403935185185,1
88350,37701,637.7861096691271,13.38856481481482,1
1212,28909,474.9722855117058,10.31790509259259,1
2016,47810,1275.438315997301,13.11118055555556,1
15025,13098,331.05310989691,12.65453703703704,1
14940,15061,118.2236102071843,7.009756944444445,2
88215,87023,542.507564662786,12.73440972222222,1
14940,4364,305.5152172388553,5.104710648148148,1
17209,15600,283.3102331841068,16.04372685185185,1
14940,6236,286.2131782306212,8.672118055555556,2
14940,27353,481.4690818792384,24.03543981481481,2
14400,83880,664.1352247842982,8.848449074074074,1
21840,25685,49.76282767200586,6.18605324074074,1
87120,65415,2328.834827151426,17.21924768518518,1
80610,13140,370.5225796962069,6.96787037037037,1
17510,68380,1737.673526769854,17.72475694444444,1
2016,15400,387.2129915886869,12.39773148148148,1
83605,3201,365.4876666503571,8.320682870370371,1
9350,35183,602.0116304336998,10.00431712962963,1
17032,65300,2111.948170462704,48.3137037037037,1
2310,6390,26.79443527787852,2.477256944444445,1
9721,20560,347.5712736076358,14.19311342592593,1
9720,3026,21.29493071005981,3.786805555555556,2
9320,3026,22.43723490912933,3.786805555555556,1
13419,59158,2295.037750995128,21.9408912037037,1
13232,17800,474.6538317772914,9.580694444444443,1
85863,22030,1188.426463291079,9.504097222222224,1
3029,21610,339.8629307582935,16.18662037037037,1
14940,11250,363.2288614723911,8.492025462962962,6
11704,37660,178.90199370308,8.063715277777778,1
8550,95630,812.9545242086214,12.01484953703704,1
7135,82410,357.6826844233936,7.337581018518518,1
16301,55291,2013.044815477559,17.17238425925926,2
19820,5641,404.4203313899621,8.917372685185185,1
5530,13476,107.1334008151153,2.890173611111111,1
13405,4261,145.0124549056091,3.11255787037037,1
72801,45700,832.9072472929537,11.68873842592593,1
3006,5128,13.03614583130853,6.874918981481481,1
4782,72220,886.1252327356735,11.57965277777778,1
83321,44033,1819.038571793761,28.55174768518518,1
83322,48602,2127.74154729126,15.19820601851852,1
3426,12903,67.67193328523659,3.868969907407407,1
13320,5338,68.00115951614525,2.452766203703704,1
4160,24110,368.594255213632,19.98840277777778,2
14940,27522,455.8965415325241,45.94144675925926,1
9780,91450,838.6535033244164,12.89144675925926,1
12940,14300,269.0012115953256,7.116666666666666,1
18500,4316,139.1640900703077,9.9584375,1
3204,65010,2354.486381723509,17.24541666666667,1
12230,5335,95.325967573943,6.524976851851852,1
14940,3322,306.0289238266503,6.077604166666666,1
35500,37503,262.8549181942732,12.07375,1
13170,28035,622.3024429048226,7.318414351851852,2
1026,5893,20.83047387153061,13.79246527777778,1
12940,4546,55.27197414756859,5.239236111111111,1
70719,12944,826.2035059642621,17.25380787037037,1
4160,7914,40.87628852344626,7.149351851851852,1
3204,7082,17.74663938285507,8.813009259259259,1
2242,30112,481.4642598233682,5.432916666666666,1
3470,21380,336.027043544982,11.16606481481482,1
4160,48005,1542.289730271055,28.09931712962963,1
14940,12306,341.4563683711588,6.09894675925926,2
14940,3158,307.8879438655306,9.416585648148148,1
7152,6775,41.8256849318744,5.269097222222222,1
11704,2038,60.91453371108165,5.033194444444445,1
87047,35969,950.8575968335624,26.93041666666667,1
13487,74890,676.5364261134191,13.26456018518519,1
18950,13301,239.1829017104674,6.213460648148148,1
15502,21331,736.5564671444124,36.85516203703704,2
13405,3288,151.8957885414571,6.737407407407408,1
89214,13223,404.276915062891,16.11513888888889,1
20270,91270,1114.50670711046,23.32240740740741,1
2252,64160,2271.55013385773,27.77603009259259,1
3426,96180,964.5241951343444,5.676099537037037,1
86800,22260,848.0124595350699,7.790266203703704,1
3638,4938,28.73202426654571,10.08164351851852,1
81825,72610,1077.336748484065,5.347256944444444,1
14940,84350,347.1230539949173,5.688460648148149,2
79107,2035,897.0483048794396,5.689907407407407,1
89251,29090,1134.621094534301,25.14990740740741,1
24451,39900,778.6999745235972,20.97357638888889,1
2030,29255,701.8543610587938,13.04773148148148,1
18500,36280,476.8320224261081,25.93488425925926,1
3426,89201,384.4252776289308,12.03974537037037,1
8583,71925,862.420202372884,6.867916666666667,1
20950,71925,929.8207795450586,6.867916666666667,1
1023,71925,868.1493069302948,6.867916666666667,1
3431,53360,2131.0539815548,27.95699074074074,1
13327,91110,848.1719322461466,11.35505787037037,1
3573,13070,94.53753865087631,2.267268518518518,1
3178,4538,10.3366306496324,7.140740740740741,2
7112,18103,92.03809470138812,10.00550925925926,1
91350,26070,1118.404273228568,15.40693287037037,1
2134,57955,2014.114182890813,38.08917824074074,1
84530,38460,797.9366046152418,19.10859953703704,1
4041,22631,343.9023842382931,14.18413194444445,1
35680,25655,307.1733576635665,14.58800925925926,3
31570,30421,14.39787687392199,3.131481481481481,1
9020,30421,490.7592832452472,3.131481481481481,1
37564,39404,665.0225548281533,5.164363425925926,1
4248,28470,506.6239260005657,13.0184837962963,1
88495,89120,148.7016876336826,14.24400462962963,3
87070,9330,567.2995571020772,16.24642361111111,1
9850,20241,358.1032089404682,6.884398148148148,1
7013,91240,859.0971834367206,5.458935185185185,1
14940,3240,311.0274261143819,9.265613425925926,2
13186,14900,219.734208209051,8.883483796296296,1
6040,68371,2338.113272975456,13.00549768518519,1
17400,96230,1307.694733482741,15.09810185185185,1
9710,72231,890.1481583247873,7.551111111111111,1
3573,97501,1255.993970686213,14.95083333333333,1
25957,9403,381.4114872668736,15.33328703703704,1
17900,25065,861.052238932632,13.74378472222222,1
13403,25901,473.4715297228107,8.118136574074073,1
37443,9895,259.2913090472399,3.106203703703704,1
4461,20715,358.9298030792955,11.99938657407407,2
13920,90220,916.2803481240963,12.13019675925926,1
3470,30516,479.7360190350385,11.80880787037037,1
4248,7080,19.38405014762891,3.968391203703704,1
4782,4806,2.311605347978478,4.785393518518519,1
3426,97900,966.2523255353536,12.05030092592593,1
14940,38408,320.8008439687936,11.318125,6
3204,85010,535.1824580079764,10.24734953703704,1
13170,89810,717.2900925283652,29.63337962962963,1
72460,73005,49.93770799870386,7.184988425925926,1
2310,4558,16.82719496181929,9.509212962962962,1
32240,32340,1.86963064064368,5.603819444444444,1
13473,49090,1704.346386687089,45.89768518518518,1
5413,1252,2.00582917072786,3.906469907407407,1
28605,22775,117.8895444700018,6.174571759259259,1
41820,3408,1451.793012692279,14.40577546296296,1
14940,75516,375.5845619073102,14.7856712962963,1
1031,89222,376.2046758148301,8.963703703703704,1
14940,4006,301.8171542481289,8.946284722222222,5
3287,6317,32.77641288905183,3.393032407407407,1
9780,20541,347.4120212152201,8.918321759259259,1
7194,87506,694.9495494335807,11.10943287037037,1
83323,13209,341.7487338648559,6.780601851851852,1
1257,72220,870.2613087295425,11.03615740740741,1
7133,4346,26.88005758469962,3.571481481481482,1
88352,14807,590.9101216936391,19.99978009259259,2
4782,28941,473.979275547875,8.090844907407407,1
25561,14784,588.1088409039625,7.402847222222222,1
13186,12223,143.8925738654675,8.144328703703703,1
12246,22431,275.7299361723837,13.2152662037037,1
11900,72601,955.714599239746,7.432893518518519,1
5849,13212,57.42589721831346,4.400266203703704,4
86707,26215,820.6191503925371,6.106458333333333,1
2258,89041,459.3145188703338,13.826875,1
95780,57607,2730.707323892953,27.20994212962963,1
13257,60330,2320.4717611223,14.94831018518519,1
3204,2617,17.5471683532567,15.31777777777778,1
88359,21231,743.419082736177,9.065300925925929,1
31730,22755,351.6408018052675,25.44079861111111,1
11704,74590,875.0999951287644,28.32408564814815,1
12327,96201,1142.203959938626,18.96079861111111,1
14910,42600,1463.489549845039,26.24238425925926,1
13405,9520,150.0209317235561,6.597314814814815,1
18950,38700,591.8124976735668,8.18636574074074,1
14580,13056,291.3854910332687,13.57494212962963,2
35570,12246,310.1738381652837,13.40253472222222,1
3573,4576,19.41088244671062,2.343969907407407,1
3504,3195,5.772075766029997,6.853275462962963,1
1031,3337,7.631815177473888,4.608981481481481,1
13403,39900,1031.875652738935,7.167962962962963,1
13405,68900,2555.657711418587,25.30666666666667,1
88115,20230,751.4880939519876,50.26106481481482,1
14940,4235,308.6823426230696,9.201921296296296,2
14940,4235,308.6823426230696,9.201921296296296,2
85802,23090,1032.802631231467,15.52047453703704,1
6871,65415,2198.430241332579,17.41729166666667,1
14940,36400,537.8032916089772,16.40274305555555,8
13457,66635,2386.808880646744,7.118506944444444,1
9015,95902,844.1384361468167,12.10387731481481,1
11010,6020,62.15807765185199,4.933912037037037,1
11600,97050,1052.014766640586,9.268194444444443,1
89204,13034,415.6535871582751,6.825150462962963,1
22240,76335,1069.806664977925,10.20305555555556,1
26379,20211,42.15556522816861,1.853842592592593,2
6154,29102,757.8958083555966,38.37162037037037,1
3809,21640,323.5588475004568,26.69546296296296,1
13324,4102,80.9728609115939,1.668611111111111,1
8710,25680,328.9602266714614,2.9396875,1
8430,8584,13.57159173341047,4.032905092592593,1
35570,9618,375.01735777826,2.328692129629629,1
9180,17780,510.4975871076648,9.050439814814816,1
14940,6437,281.3403896747971,13.4046875,1
89251,79909,789.2772626787653,27.21876157407407,1
7094,55120,2050.464116421578,12.99902777777778,1
7170,29222,685.7414963431032,9.032523148148147,1
38700,13212,511.6037441044764,5.815092592592593,3
7084,25261,347.5118520517465,6.890555555555555,1
88359,88495,104.1611315281636,9.79255787037037,1
13324,95080,767.3866183959818,20.19833333333333,1
5849,31070,512.039893242923,8.473217592592592,2
3273,13175,109.4342676509122,9.659097222222222,1
1212,11608,129.1620839637737,11.43347222222222,1
19063,36400,810.049400115893,8.1025,1
19025,78043,876.9677172937256,15.62586805555556,1
65072,74355,1683.318932136594,43.00381944444445,1
14076,57312,1740.119565844344,22.9674537037037,1
3204,38408,548.1286008362373,13.17732638888889,1
11701,9060,40.40715388027755,1.701331018518518,2
80330,6765,328.6310658762833,20.99984953703704,1
4160,37757,215.5781821579341,12.79825231481481,1
3017,38408,540.2479238176662,21.90239583333333,1
80310,88330,183.6472062101503,8.889849537037037,1
5530,28610,452.023250517312,28.05347222222222,1
2066,17506,373.0157933598758,19.65881944444444,1
13920,37701,111.0598922016284,12.20537037037037,1
37175,41730,1191.201322075591,12.38111111111111,2
18500,36830,667.4828770724682,15.02771990740741,1
13257,7600,46.16416342373295,9.39988425925926,2
9780,5888,26.37569500649765,15.12195601851852,1
5849,24358,384.5147144004006,6.654456018518519,1
81730,6154,327.0632994495812,11.26752314814815,1
13484,24436,447.7471595275667,16.13594907407407,1
42738,13424,1472.623203376684,9.295162037037038,1
29142,7113,721.2672591444544,9.172083333333331,1
8577,35701,499.1575056744678,27.78521990740741,1
13328,9950,95.31692739773412,6.11292824074074,1
12020,13635,224.6385628839319,15.32065972222222,1
2215,82320,351.3461732591996,6.005613425925926,1
14940,29051,897.6398140739258,11.1775462962963,1
88359,72115,1262.47361396322,11.9922337962963,1
4708,97065,978.0920124309256,13.29585648148148,1
15025,28022,844.9832942620866,12.77542824074074,1
15025,21230,665.240394356501,9.92630787037037,2
37175,30510,221.3046159494322,5.260150462962963,1
14910,13636,134.2247070369588,15.4940625,1
13232,17511,347.1869536069206,14.97359953703704,1
33400,11015,541.0626534928415,54.22339120370371,1
14940,99200,846.2773714922923,21.18976851851852,1
87050,39615,1316.204457508544,18.41722222222222,1
1212,18021,80.535795994235,4.151956018518518,1
88330,8151,446.5995853701806,14.19092592592593,1
3702,11533,47.90363476775239,2.905868055555556,1
14940,15360,247.3558118542372,7.426944444444445,3
3204,37110,243.3331250627163,10.04517361111111,1
4160,22250,358.9095993153181,14.35150462962963,1
7112,13067,90.86298265053416,7.105324074074074,1
13328,90560,852.3822335157863,9.089131944444444,1
12230,14600,357.2577944165448,25.23964120370371,1
3655,7181,10.19771487449381,8.725347222222222,1
14092,21321,493.0244738716798,17.2259375,1
6429,35940,556.7611539788818,9.727962962962962,1
3702,41195,1452.227722990441,25.77292824074074,1
81130,80540,11.66194521856371,11.14885416666667,3
9350,2919,34.12910436846457,5.822326388888889,2
5849,4916,3.751725878185193,2.183402777777778,1
3204,16018,477.5779988652587,7.987118055555555,1
11701,11436,17.53536384436129,3.281076388888889,1
36407,7251,408.4509385630906,10.03482638888889,1
36500,22750,206.9719366839757,16.10206018518518,1
72015,18550,829.282079884795,9.113587962962963,1
4160,3675,16.6238231289256,4.16224537037037,1
3470,15803,371.7269393200888,10.99603009259259,1
4243,16430,397.6704303883249,6.352986111111111,1
20930,72225,939.300624540705,7.554131944444444,1
17209,11461,297.944258678873,7.297638888888889,1
9190,14140,287.3355990717385,5.840636574074074,1
13405,96225,1114.69616800629,7.741168981481482,1
22240,30110,343.1142155763913,7.174351851851852,1
11450,85440,681.2217946826736,19.68865740740741,1
51250,45986,1164.679437650859,11.99127314814815,1
16500,14091,199.7021164176874,4.305787037037037,1
